sentence_id;sentence;label;label_class
7002;HMAS Benalla (J323/M323) named for the city of Benalla Victoria was one of 60 Bathurst class corvettes constructed during World War II and one of 36 initially manned and commissioned solely by the Royal Australian Navy (RAN).;5;MeanOfTransportation
7003;Russ Dugger (born January 12 1975 in Mountain Grove Missouri) is an American professional racing driver competing in the ARCA Racing Series presented by Menards and the NASCAR Camping World Truck Series.;3;Athlete
7004;Jodie Clare Henry OAM (born 17 November 1983 in Brisbane Queensland) is an Australian swimmer Olympic gold medalist and former world-record holder.;3;Athlete
7005;HMS Valorous was a 16 gun steam powered paddle frigate of the Royal Navy built at Pembroke Dockyard and launched on 30 April 1851.;5;MeanOfTransportation
7006;Taraxia ovata is a species of wildflower native to California and Oregon known by the common name goldeneggs or sun cup.;10;Plant
7007;Serruria is a genus of flowering plants in the family Proteaceae endemic to South Africa.;10;Plant
7008;The Beely-Johnson American Legion Post 139 in Springdale Arkansas was built in 1934 and listed on the National Register of Historic Places in 2007 for its architecture after serving as a meeting hall.;6;Building
7009;Apodochloris is a genus of algae in the family Chlorococcaceae.;10;Plant
7010;Beast Within is the second studio album by the Finnish symphonic metal band Katra released on August 29 2008 through the independent record label Napalm Records.;11;Album
7011;Rodolfo Morgari (Turin 1827 - Turin 1909) was an Italian painter mainly depicting historic and patriotic battle paintings.;2;Artist
7012;The Valea Bradului River or Valea de Brazi River is a tributary of the Jiul de Vest River in Romania.;7;NaturalPlace
7013;Nina Waisman is an American new media artist who works with sculpture sound architecture and performance.;2;Artist
7014;Billbergia formosa is a species of the genus Billbergia.;10;Plant
7015;Edelrather Bach is a river of North Rhine-Westphalia Germany.;7;NaturalPlace
7016;Winona Barkley is a retired professional wrestler better known by the ring names Winona Littleheart (sometimes billed as Winona Little Heart and Wenona Little Heart) and The Lock.;3;Athlete
7017;Maia is a fantasy novel by Richard Adams published in 1984.;13;WrittenWork
7018;In taxonomy Dangemannia is a genus of algae specifically of the Oltmansiellopsidales.;10;Plant
7019;Karri Pekka Matias Miettinen (born April 21 1978) better known by his stage name Paleface is a Finnish hip hop musician.;2;Artist
7020;Jim Whitely is a musician who in the late 1980s played bass guitar in several Birmingham-based hardcore and grindcore bands most notably Napalm Death.;2;Artist
7021;Kayna Samet is a French singer of soul hip-hop and R&B born in 1980 in Nice.;2;Artist
7022;Mount Pleasant Cemetery is an historic cemetery at Crocker Cohannet and Barnum Streets in Taunton Massachusetts.;6;Building
7023;ZuZu Man is the thirteenth album by New Orleans singer and pianist Dr. John.;11;Album
7024;Boys Life 4 is an anthology of four gay-themed short films that have been hits on the film festival circuit.;12;Film
7025;Abdulaziz Hatem (born October 28 1990) is a Qatari footballer who is a midfielder for Al-Arabi.;3;Athlete
7026;Falcon Cycles is a British bicycle manufacturer based in Brigg North Lincolnshire owned by Tandem Group.;0;Company
7027;Immaculate Heart of Mary Parish is a Roman Catholic parish in Danbury Connecticut part of the Diocese of Bridgeport.;6;Building
7028;The Military Aviation Museum in Virginia Beach Virginia is home to one of the world's largest collections of warbirds in flying condition.;6;Building
7029;Sable Systems develops and manufactures equipment for whole animal respirometry and offers courses in respirometry.;0;Company
7030;Buddleja davidii 'Flaming Violet' is an old American cultivar raised by Paul Schmidt at Youngstown Ohio and patented in 1942.;10;Plant
7031;Long Live Rock 'n' Roll is the third studio album released by the British hard rock band Rainbow released in 1978 and the last to feature American singer Ronnie James Dio.;11;Album
7032;The Stellar School System is a private school for girls and boys in Pakistan founded in 2008 by young entrepreneurs Savail Hussain Jehanzeb Amin Sikander Choudry and Jalal Hussain in collaboration with Pakistan academics including Dr. Akmal Hussain Professor Shaista Sirajuddin Mrs. Sonnu Rahman Mrs. Shireen Rahim Mrs. Zareena Saeed and Mr.;1;EducationalInstitution
7033;The Lutherkirche (Luther Church) is one of four main Protestant churches in Wiesbaden.;6;Building
7034;Rhombinella laevigata is a species of sea snail a marine gastropod mollusk in the family Columbellidae the dove snails.;9;Animal
7035;Weid (Ulster) is a river of Hesse Germany.;7;NaturalPlace
7036;The Partenavia P.59 Jolly was an Italian two-seat training monoplane designed by Partenavia to meet a requirement for the Aero Club d'Italia.;5;MeanOfTransportation
7037;A Rural Elopement is a 1909 American silent short drama film directed by D. W. Griffith.;12;Film
7038;Not related to the California political activist Thomas Emmet HaydenThomas Edward Hayden known as Tom Hayden (born 1967) is the mayor of Flower Mound Texas a community of some 65000 located in the Dallas-Fort Worth metroplex.;4;OfficeHolder
7039;America Records was a French jazz record label.;0;Company
7040;Greatest Hits is a greatest hits album released by David Essex on 6 March 2006.The album contains 20 of his biggest hits to date.;11;Album
7041;The Zeletin River is a tributary of the Berheci River in Romania.;7;NaturalPlace
7042;Fiction II is Yuki Kajiura's second solo album containing newly recorded versions of her previous anime and video games work as well as original songs.;11;Album
7043;Curt Meier is a Republican member of the Wyoming Senate representing the 3rd district since 1995.;4;OfficeHolder
7044;The Morzh-class submarines were built for the Black Sea Fleet of the Imperial Russian Navy shortly before World War I.;5;MeanOfTransportation
7045;The Vintage Flying Museum is an American aviation museum located at Meacham International Airport Fort Worth Texas.;6;Building
7046;Masters of Chant IV is the fifth album by German band Gregorian.;11;Album
7047;Funkify Your Life: The Meters Anthology is an album from funk group The Meters.;11;Album
7048;Emmelke is a river of Lower Saxony Germany.;7;NaturalPlace
7049;Thomas Warming ( 20 February 1969) is a Danish illustrator painter and author.;2;Artist
7050;Johnny Woodly Lambert (born July 27 1980) is a Costa Rican professional soccer player who last played for Chinese club Xinjiang Tianshan Leopard.;3;Athlete
7051;Isis Taylor (born October 23 1989 in San Francisco California) is the stage name of an American pornographic actress.;2;Artist
7052;The Nissan Prince Royal is a limousine made for the Imperial Household of Japan.;5;MeanOfTransportation
7053;The Clarence D. Chamberlin House in Denison Iowa United States recognizes the boyhood home of Clarence D. Chamberlin the pilot of the first trans-Atlantic passenger flight June 4 1927.;6;Building
7054;Roy Alfred Woolcott (b. 29 July 1946 in Leyton) is a former English professional footballer who played for Eton Manor Tottenham Hotspur Gillingham and Chelmsford City.;3;Athlete
7055;Protambulyx is a genus of moths in the Sphingidae family.;9;Animal
7056;Dayve Hawk (born in New Jersey) better known by his stage name Memory Tapes is an American singer-songwriter and record producer and the former frontman of the Philadelphia-based band Hail Social.;2;Artist
7057;Kristine Rolofson (born December 9 in Rhode Island New England U.S.A.) is a popular U.S.American writer of over 35 romance novels since 1987.;2;Artist
7058;Viguierella is a genus of grass in the Poaceae family.;10;Plant
7059;'Cheers' is a hybrid cultivar of the genus Neoregelia in the Bromeliad family.;10;Plant
7060;Rodolfo Xavier Neves (born 13 March 1989) is a Brazilian footballer who plays as a Striker.;3;Athlete
7061;Zasad is a village situated in Kraljevo municipality in Serbia.;8;Village
7062;The Flettner Fl 265 was an experimental helicopter designed by Anton Flettner.;5;MeanOfTransportation
7063;Scuticaria irwiniana is a species of orchid endemic to Brazil (Minas Gerais).;10;Plant
7064;Leptotyphlops subcrotillus is a species of snake in the Leptotyphlopidae family.;9;Animal
7065;The Bristol Historical Society Museum located in Bristol Connecticut is a museum dedicated to the promotion of interest in Bristol history and encouraging an appreciation for its importance.;6;Building
7066;Malbun is a ski-resort village in the municipality of Triesenberg Liechtenstein.;8;Village
7067;Mike Mitchell is a former Ohio Representative who represented the 26th District based out of Columbus Ohio.;4;OfficeHolder
7068;The Herald is a seven-day morning daily newspaper published in Sharon Pennsylvania covering Mercer County and the greater Shenango Valley area of Pennsylvania.;13;WrittenWork
7069;Paul Carey (born September 24 1988 in Boston Massachusetts) is an American ice hockey center currently playing for the Colorado Avalanche of the National Hockey League (NHL).;3;Athlete
7070;The Arendt Jensen Jr. House at 1243 A and 1243 B Eddie St. in Gardnerville Nevada is a historic Bungalow/craftsman-style house that was built in 1932.;6;Building
7071;Wrestling Ernest Hemingway is a 1993 drama-romance film directed by Randa Haines and written by Steve Conrad starring Richard Harris Robert Duvall Sandra Bullock Shirley MacLaine and Piper Laurie.;12;Film
7072;Desmatractum is a genus of algae in the family Chlorococcaceae.;10;Plant
7073;The Aeromarine EO is a light sport flying boat that was built in the mid-1920s.;5;MeanOfTransportation
7074;The second USS Wandank (ATA-204) originally USS ATA-204 was a United States Navy auxiliary ocean tug in commission from 1945 to 1947 and again from 1952 to 1971.;5;MeanOfTransportation
7075;Alington House is a historic building in Karori Wellington New Zealand.;6;Building
7076;Annularisca is a genus of land snails with an operculum terrestrial gastropod mollusks in the family Pomatiidae.;9;Animal
7077;Bulbophyllum unitubum is a species of orchid in the genus Bulbophyllum.;10;Plant
7078;Glossosphecia is a genus of moths in the Sesiidae family.;9;Animal
7079;Javid Shokri is an Iranian football Midfielder who played for Iran and Esteghlal F.C..;3;Athlete
7080;Gavin Thompson is an Australian former rugby league player who played professionally for the Hunter Mariners.;3;Athlete
7081;The Hampshire County Lunatic Asylum later Knowle Mental Hospital and Knowle Hospital was a psychiatric hospital in the village of Knowle near the town of Fareham in Hampshire southern England opened in 1852 and closed in 1996.;6;Building
7082;Raman Effect (Mystic Thriller/Motivation) is a 2008 short film directed by Hareesh Narayan & Krishna Sekar the movie is about a Documentary team investigating Past Life of an engineering student called Raman & reveals his true identity to the world.;12;Film
7083;The Bell HSL (Model 61) was an American 1950s anti-submarine warfare (ASW) helicopter built by Bell Helicopter company the only tandem rotor type designed by Bell.;5;MeanOfTransportation
7084;Mister Roberts is a 1984 television film that was originally broadcast live and adapted from the play by Thomas Heggen and Joshua Logan based on Heggen's novel and starring Robert Hays as Doug Roberts and Charles Durning as the captain.;12;Film
7085;Preikestolen or Prekestolen also known by the English translations of Preacher's Pulpit or Pulpit Rock is a steep and massive cliff 604 metres (1982 feet) above Lysefjorden opposite the Kjerag plateau in Forsand Ryfylke Norway.;7;NaturalPlace
7086;The Illinois Newspaper Project (INP) began as part of the United States Newspaper Program (USNP) a cooperative effort between the states and the federal government designed to catalog and preserve on microfilm the nation's historic newspaper heritage.;0;Company
7087;Michael Mike Tan Defensor (born June 30 1969) is a Filipino politician.;4;OfficeHolder
7088;FITS Aviation (Pvt) Limited DBA FitsAir (formerly known as ExpoAir) is a Sri Lankan airline.;0;Company
7089;Seasons of the Witch is an album by Gotham Road a band featuring former Misfits singer Michale Graves and the ashes of his previous band Graves.;11;Album
7090;Mary Alessi is a Christian songwriter and Worship leader.;2;Artist
7091;Hell is a 1974 double album by James Brown.;11;Album
7092;Bryant O'Dare Hammett Jr. (born September 30 1956) is a civil engineer and land surveyor from Ferriday in Concordia Parish in eastern Louisiana who served as a Democratic member of the Louisiana House of Representatives from 1992-2006.;4;OfficeHolder
7093;Manuel Benthin (born 3 March 1979 in Berlin-Marzahn East Germany) is a German footballer.;3;Athlete
7094;Trinity Catholic College is an independent co-educational secondary college located over two adjacent campuses on the northern fringe of Lismore New South Wales Australia.;1;EducationalInstitution
7095;The Social and Political Thought of Karl Marx is a 1968 book about Karl Marx by political scientist Shlomo Avineri.;13;WrittenWork
7096;Monilea nucleus is a species of sea snail a marine gastropod mollusk in the family Trochidae the top snails.;9;Animal
7097;International Launch Services (ILS) is a U.S.-Russian joint venture with exclusive rights to the worldwide sale of commercial Proton rocket launch services from the Baikonur Cosmodrome in Kazakhstan.;0;Company
7098;The School for Advanced Research on the Human Experience (SAR) until 2007 known as the School of American Research and originally founded in 1907 as the School for American Archaeology (SAA) is an advanced research center located in Santa Fe New Mexico USA.;1;EducationalInstitution
7099;Bulbophyllum chrysoglossum is a species of orchid in the genus Bulbophyllum.;10;Plant
7100;Eric Valent (born April 4 1977 in La Mirada California) is a former Major League Baseball player and current Minor League Baseball coach in the Philadelphia Phillies organization.;3;Athlete
7101;Alan Garner OBE (born 17 October 1934) is an English novelist best known for his children's fantasy novels and his retellings of traditional British folk tales.;2;Artist
7102;Extended Circle is an album by pianist Tord Gustavsen's Quartet released on the ECM label.;11;Album
7103;Hellboy: Strange Places is the sixth trade paperback collection in the Hellboy series created by Mike Mignola published by Dark Horse Comics on April 26 2006 which collects the mini-series The Third Wish and The Island featuring fictional paranormal detective Hellboy.;13;WrittenWork
7104;Pangot is a village in the Kosiyakutoli tehsil of Nainital district in Uttarakhand India.;8;Village
7105;Nebria kurosawai is a species of ground beetle in the Nebriinae subfamily that is endemic to Japan.;9;Animal
7106;The Last Precinct is a crime novel by American author Patricia Cornwell the eleventh in her Dr. Kay Scarpetta series.;13;WrittenWork
7107;Fuertesiella is a genus of flowering plants from the orchid family Orchidaceae.;10;Plant
7108;HMS Hercules was a Colossus-class battleship built by Palmers launched on 10 May 1910 and commissioned on 31 July 1911 at Portsmouth.;5;MeanOfTransportation
7109;Gnephosis is a genus of flowering plants in the daisy family.;10;Plant
7110;Galeandra abbreviated as Gal in horticultural trade is a genus of 20 species of orchids native to tropical America.;10;Plant
7111;Salisu Ibrahim Musa Matori was elected Senator for the Bauchi South constituency of Bauchi State Nigeria at the start of the Nigerian Fourth Republic running on the People's Democratic Party (PDP) platform.;4;OfficeHolder
7112;Clarence Norman Jr. (born August 25 1951) was an American politician from the state of New York.;4;OfficeHolder
7113;Letters to a Young Brother is a book written by actor Hill Harper published April 2006.Harper wrote the book to help young black males get through life and not make the same mistakes he made at a certain age.;13;WrittenWork
7114;Andrzej Kubica (born July 7 1972) is a former Polish football player He played in Poland France Israel and Japan and retired in 2007.;3;Athlete
7115;David Cadieux (born November 25 1974 in Saint-Jean-sur-Richelieu Quebec) is a professional boxer from Canada who competed in the heavyweight division.;3;Athlete
7116;Lac du Lauzanier is a lake in Alpes-de-Haute-Provence France.;7;NaturalPlace
7117;The Law is the first and only album from the rock supergroup The Law.;11;Album
7118;Dibranchus is a fish genus in the family Ogcocephalidae.;9;Animal
7119;Baccio Lake is a natural lake in the Province of Modena Emilia-Romagna Italy.;7;NaturalPlace
7120;The Romance of Celluloid is a 1937 short black and white documentary film narrated by Frank Whitbeck which goes behind the scenes to look at the manufacture of film and the making of motion pictures.;12;Film
7121;The twin-engine F5L was one of the Felixstowe F series of flying boats developed by John Cyril Porte at the Seaplane Experimental Station Felixstowe England during the First World War for production in America.;5;MeanOfTransportation
7122;Charlie Atom is a Mexican DJ and electronic dance music producer who combines many genres of music including rock new age and diverse genres of EDM to create his music and aims to psychedelic and conceptual albums.;2;Artist
7123;You Are The One is a 2006 Filipino romantic comedy film starring Sam Milby and Toni Gonzaga.;12;Film
7124;Bloody Buccaneers is an album by Dutch hard rock band Golden Earring released in 1991 (see 1991 in music).;11;Album
7125;RagWing Aircraft Designs (also called the RagWing Aeroplane Company and RagWing Aviation) was an American aircraft design and manufacturing company based in Belton South Carolina.;0;Company
7126;David White House was a home of geologist David White (1862-1935).It was declared a National Historic Landmark in 1976.;6;Building
7127;Moonia is a genus of flowering plants in the daisy family.;10;Plant
7128;Walking Tall: The Payback is a 2007 action-thriller film directed by Tripp Reed and stars Kevin Sorbo and Haley Ramm.;12;Film
7129;Proneomeniidae is a family of uncommon molluscs in the class Aplacophora.;9;Animal
7130;Chaetopsis wauchii is a species of ulidiid or picture-winged fly in the genus Chaetopsis of the family Tephritidae.;9;Animal
7131;The Wairarapa Times-Age is the regional daily paper for the Wairarapa including Masterton.;13;WrittenWork
7132;Bulbophyllum turkii is a species of orchid in the genus Bulbophyllum.;10;Plant
7133;Town to Town is an album by guitarist Phil Keaggy released in 1981 on Sparrow Records.;11;Album
7134;Neovespicula depressifrons or leaf goblinfish is a species a waspfish that is found in coastal habitats of the Indo-West Pacific region.;9;Animal
7135;'Luke' is a hybrid cultivar of the genus Tillandsia in the Bromeliad family.;10;Plant
7136;Wynndel Property Management is a British property company with offices in London England and Chepstow Wales plus a network of sites in the Home Counties and the North of England.;0;Company
7137;The Opposite House is a novel by British author Helen Oyeyemi first published by Penguin Books in 2007.;13;WrittenWork
7138;Turnbull Lake is a lake located on Vancouver Island north of Great Central Lake south east of Elsie Lake.;7;NaturalPlace
7139;Sonny Corey Uwaezuoke (born March 5 1991) better known by his stage name Sonny Digital is an American record producer and rapper from Atlanta Georgia who rose to prominence after producing YC's hit single Racks in 2011.;2;Artist
7140;Bendahler Bach is a river of North Rhine-Westphalia Germany.;7;NaturalPlace
7141;Burgruine Reinegg is a castle in Carinthia Austria.;6;Building
7142;Madeleine Garrick (born 1 April 1992) is an Australian basketball player who has competed for Australian Institute of Sport in the Women's National Basketball League (WNBL).;3;Athlete
7143;Robert Cimera (born 17 September 1887 date of death unknown) was an Austrian international footballer.;3;Athlete
7144;The European Journal of Immunology is an academic journal of the European Federation of Immunological Societies covering basic immunology research with a primary focus on antigen processing cellular immune response immunity to infection immunomodulation leukocyte signalling clinical immunology innate immunity molecular immunology and related new technology.;13;WrittenWork
7145;Skull Lake is a lake located on Vancouver Island east of head of Pipestem Inlet and west of Effingham Inlet.;7;NaturalPlace
7146;HMS Dorking was a Hunt class minesweeper of the Royal Navy from World War I.Authorities disagree about where she was built: Colledge says Dundee Shipbuilding Company whilst both Rupert-Jones and the Royal Navy history site say Clyde Shipbuilders[1].;5;MeanOfTransportation
7147;Moscow Defense Brief is a bimonthly English-language defense magazine published by Centre for Analysis of Strategies and Technologies (CAST) an independent defense think-tank.;13;WrittenWork
7148;Clavatula asamusiensis is a species of sea snail a marine gastropod mollusk in the family Clavatulidae.;9;Animal
7149;Kanika Kapoor is an Indian Punjabi Sufi folk singer from the United Kingdom.;2;Artist
7150;Homeland Security is a 2004 made-for-TV film which was intended as a pilot for a series which never materialized.;12;Film
7151;The Jaki Byard Experience is an album by jazz pianist Jaki Byard originally released on the Prestige label in 1968 featuring performances by Byard with Roland Kirk Richard Davis and Alan Dawson.;11;Album
7152;'Grey Nurse' is a hybrid cultivar of the genus Neoregelia in the Bromeliad family.;10;Plant
7153;Randall Junior High School is an historic building at 65 I Street Southwest Washington D.C.;6;Building
7154;Pen Yu (born 11 January 1946) better known by his stage name Ha Yu is a Hong Kong actor who has been working on the television network TVB since the 1970s.;2;Artist
7155;Leptotyphlops guayaquilensis or the Guayaquila blind snake is a species of snake in the Leptotyphlopidae family.;9;Animal
7156;Panorama is a weekly Italian-language news magazine published in Italy and based in Milan.;13;WrittenWork
7157;David Livingston is an American politician and a Republican member of the Arizona House of Representatives representing District 22 since January 14 2013.;4;OfficeHolder
7158;Aliceia aenigmatica is a species of sea snail a marine gastropod mollusk in the family Raphitomidae.;9;Animal
7159;Mentzelia pectinata is a species of flowering plant in the family Loasaceae known by the common name San Joaquin blazingstar.;10;Plant
7160;Grand Sport is a Thai sports equipment company established in 1961 as a retailer in sportswear and sporting goods is one of the leading brand name in Thailand.;0;Company
7161;The Beagle B.206 is a 1960s British seven-seat twin-engined liaison and communication aircraft built by Beagle Aircraft Limited at Shoreham Airport and Rearsby Aerodrome.;5;MeanOfTransportation
7162;Variimorda truncatopyga is a species of tumbling flower beetles belonging to the family Mordellidae subfamily Mordellinae.;9;Animal
7163;The Eugene Mountains are a mountain range in Pershing County Nevada.;7;NaturalPlace
7164;HMS Undaunted was a Lively-class fifth-rate 38-gun sailing frigate of the British Royal Navy built during the Napoleonic Wars which conveyed Napoleon to his first exile on the island of Elba in early 1814.;5;MeanOfTransportation
7165;The White-bellied Go-away-bird (Corythaixoides leucogaster) is a widespread bird of Africa in the turaco family.;9;Animal
7166;Nicole E. Lowen is an American politician and a Democratic member of the Hawaii House of Representatives since January 16 2013 representing District 6.;4;OfficeHolder
7167;Eduardo Gustavo Ramos Olivera (born July 18 1972) Peruvian Screenwriter.;2;Artist
7168;The Bird Spring Range is a mountain range in Clark County Nevada.;7;NaturalPlace
7169;The Nakajima J5N was an abandoned Japanese prototype fighter aircraft of the World War II era.;5;MeanOfTransportation
7170;Raymond H. Johnston Jr. (born October 6 1960) is an American politician and a Democratic member of the Rhode Island House of Representatives representing District 61 since January 2011.;4;OfficeHolder
7171;The Collin River is a river of Chile.;7;NaturalPlace
7172;Invaders is the third full-length album from Karate High School and it was released on May 19 2009.;11;Album
7173;Monardella palmeri is a species of flowering plant in the mint family known by the common name Palmer's monardella.;10;Plant
7174;Drums Across the River is a 1954 Technicolor Western directed by Nathan Juran starring Audie Murphy and Walter Brennan.;12;Film
7175;Dhulaganawadi is a village in Belgaum district in the southern state of Karnataka India.;8;Village
7176;The Avana River is a river of the Cook Islands.;7;NaturalPlace
7177;Bhagvan Karagatiya is a Member of Legislative assembly from Mangrol constituency in Gujarat for its 12th legislative assembly;4;OfficeHolder
7178;Quarterstick Records is a sublabel of Touch and Go Records.;0;Company
7179;Gunmen's Blues is a 1981 independent short film written and directed by Eric Red.;12;Film
7180;The Biblical Recorder is a bi-weekly newspaper published by the Baptist State Convention of North Carolina (BSCNC).;13;WrittenWork
7181;SalesPage Technologies is a software development vendor which creates customized enterprise Customer Relationship Management (CRM) and Advisor Relationship Management (ARM) systems.;0;Company
7182;Barbus anema is a species of ray-finned fish in the genus Barbus.;9;Animal
7183;The Diver class of rescue and salvage ship were operated by the United States Navy.;5;MeanOfTransportation
7184;The Three Swordsmen is a 1994 Hong Kong wuxia comedy film directed by Taylor Wong and starring Andy Lau Brigitte Lin and Elvis Tsui in the roles of the titular swordsmen.;12;Film
7185;Chikkanandi is a village in Belgaum district in the southern state of Karnataka India.;8;Village
7186;Hestiasula phyllopus is a species of praying mantis in the genus Hestiasula in the order Mantodea.;9;Animal
7187;Meharbaani is a 1982 Bollywood film starring Dharmendra and Nazir Hussain.;12;Film
7188;Main Street Commercial Historic District is a historic district in Reedsburg Wisconsin that was listed on the National Register of Historic Places in 1984.;6;Building
7189;Robert J. Rodriguez (born April 11 1976) is a Democratic member of the New York State Assembly representing the 68th Assembly District based in East Harlem.;4;OfficeHolder
7190;Switch is an album by Dutch hard rock band Golden Earring released in 1975.;11;Album
7191;Allocasuarina simulans is a species of ironwood native from Nabiac to Forster on the east coast of Australia.;10;Plant
7192;Dust is the seventh and final album by the Screaming Trees released on June 25 1996.After an aborted attempt at recording a followup to Sweet Oblivion with producer Don Fleming the band hired producer George Drakoulias to man the controls for what eventually turned out to be their last album.;11;Album
7193;Maki Mita (born 22 April 1983) is a Japanese former swimmer who competed in the 2000 Summer Olympics and in the 2008 Summer Olympics.;3;Athlete
7194;Makha is a village in Sardulgarh tehsil of Mansa district in East Punjab (Indian Punjab).;8;Village
7195;Bellerus is a genus of hymenopteran insects of the family Eulophidae.;9;Animal
7196;Superman & Bugs Bunny is a four-issue comics miniseries released in 2000 by DC Comics.;13;WrittenWork
7197;The Laister LP-46 and LP-49 are a family of American high-wing single-seat gliders that were designed by Jack Laister and produced by Laister Sailplanes both as kit aircraft and as certified complete aircraft.;5;MeanOfTransportation
7198;A Rebel in Time (also published as Rebel in Time) was written by Harry Harrison in 1983 and is a science fiction novel.;13;WrittenWork
7199;The RegioSwinger is a tilting diesel multiple unit (DMU) passenger train used for fast regional traffic on unelectrified lines.;5;MeanOfTransportation
7200;The Laguna State Polytechnic University (LSPU) is a state university in the Province of Laguna Philippines with four regular campuses and several auxiliary sites.;1;EducationalInstitution
7201;Quantum: Einstein Bohr and the Great Debate About the Nature of Reality is a science history book written by Manjit Kumar.;13;WrittenWork
7202;Blepharodes parumspinosus is a species of praying mantis in the genus Blepharodes in the order Mantodea.;9;Animal
7203;Turbonilla tubaui is a species of sea snail a marine gastropod mollusk in the family Pyramidellidae the pyrams and their allies.;9;Animal
7204;USS Shelikof (AVP-52) was a United States Navy Barnegat-class small seaplane tender in commission from 1944 to 1947 and from 1952 to 1954.;5;MeanOfTransportation
7205;Eratoidea hematita is a species of sea snail a marine gastropod mollusk in the family Marginellidae the margin snails.;9;Animal
7206;Uptown is a 2009 independent drama film written and directed by Brian Ackley as his debut feature film and the second film in the One Way or Another Productions' Naked Series.;12;Film
7207;The Journal of Cell Biology is an international peer-reviewed journal owned by The Rockefeller University and published by The Rockefeller University Press.;13;WrittenWork
7208;A Peculiar People: The Church As Culture in a Post-Christian Society (1996) is a book by Rodney Clapp discussing the Church's witness in contemporary culture.;13;WrittenWork
7209;Madia glomerata is a species of flowering plant in the aster family known by the common name mountain tarweed.;10;Plant
7210;Teodoro Matteini (Pistoia 1753 - Venice 1831) was an Italian painter mainly of historical and religious subjects.;2;Artist
7211;Mentone Grammar (formerly known as simply The Boys' Grammar in the local community) is an independent Anglican co-educational grammar school in Mentone a suburb of Melbourne Victoria Australia.;1;EducationalInstitution
7212;Joseph R. Gallitano (born April 12 1946 in Hackensack New Jersey) is an American and politician who represented the 1st Plymouth District in the Massachusetts House of Representatives from 1997 to 1999 was and a member of the Plymouth Massachusetts board of selectmen from 1979 to 1982;4;OfficeHolder
7213;The Paquequer River (Sumidouro) is a river of Rio de Janeiro state in southeastern Brazil.;7;NaturalPlace
7214;The first USS Kleinsmith (DE-376) would have been a John C.;5;MeanOfTransportation
7215;Ernesto Levorati (Padua 1880-1920) was an Italian painter mainly of genre subjects set in period costumes of the earlier Venetian centuries.;2;Artist
7216;Kevin Hoskins (born October 12 1990 in Los Angeles California) is an undefeated professional boxer in the Super Featherweight division.;3;Athlete
7217;Roohi is a 1981 Hindi-language Indian feature film directed by S.U. Syed starring Zarina Wahab and Mazhar Khan.;12;Film
7218;Dr. Jivraj Narayan Mehta was the first Chief Minister of Gujarat.;4;OfficeHolder
7219;Franco Da Dalt (born 10 September 1987) is an Argentine footballer.;3;Athlete
7220;Pachamama Cine is a film distribution company based in Buenos Aires Argentina;0;Company
7221;Bulbophyllum leptopus is a species of orchid in the genus Bulbophyllum.;10;Plant
7222;Squirrel Lake is a lake of Halifax Regional Municipality Nova Scotia Canada.;7;NaturalPlace
7223;Common names: (none).Vipera latastei gaditana is a venomous viper subspecies endemic to southern Spain and Portugal as well as North Africa.;9;Animal
7224;Dryopithecus fontani is an extinct ape that was first discovered in Saint-Gaudens Haute-Garonne France in the 19th century and was dated to the middle Miocene.;9;Animal
7225;Rik Offenberger (born January 30 1964) is an American comic book journalist and publicity agent an early utilizer of the Internet for distributing comics news and the public relations coordinator of Archie Comics.;2;Artist
7226;The Agawa River is a river in Algoma District Ontario Canada which empties into Agawa Bay on Lake Superior at the community of Agawa Bay south of Wawa Ontario.;7;NaturalPlace
7227;The Children Are Watching Us (Italian: I bambini ci guardano) is a 1944 Italian drama film directed by Vittorio De Sica.;12;Film
7228;Marwitzia is a genus of moths of the Crambidae family.;9;Animal
7229;Garcibarrigoa is a genus of flowering plants in the daisy family.;10;Plant
7230;Two Soundtracks for Angela Bulloch is an EP by the American musician David Grubbs which was written to accompany the artwork of Angela Bulloch.;11;Album
7231;Slaughter on 10th Avenue is the debut album by Mick Ronson released in 1974.;11;Album
7232;Propelodytes is an extinct genus of prehistoric amphibian.;9;Animal
7233;St. Augustine's Church was a Church of England church located on Whitchurch Lane in Whitchurch Bristol.;6;Building
7234;Urobatis is a genus of American round stingrays with four currently recognized species:;9;Animal
7235;Beckianum beckianum is a species of air-breathing land snail a terrestrial pulmonate gastropod mollusk in the family Subulinidae.;9;Animal
7236;Paphiopedilum victoria-regina is an orchid species endemic to the rainforests of western Sumatra.;10;Plant
7237;Andanallur is a village in the Srirangam taluk of Tiruchirappalli district in Tamil Nadu India.;8;Village
7238;Pternidora is a genus of moths belonging to the subfamily Olethreutinae of the family Tortricidae.;9;Animal
7239;Going Berserk is a 1983 comedy film starring John Candy Joe Flaherty and Eugene Levy and directed by David Steinberg.;12;Film
7240;Christoph Teinert (born January 30 1980 in Heidelberg) is a German football player he last plays for VfR Aalen.;3;Athlete
7241;The Bay Restaurant Group is a hospitality company in the United Kingdom specialising in restaurant and pub chains.;0;Company
7242;Acacia dealbata (known as silver wattle blue wattle or mimosa) is a species of Acacia native to southeastern Australia in New South Wales Victoria Tasmania and the Australian Capital Territory and widely introduced in Mediterranean warm temperate and highland tropical landscapes.;10;Plant
7243;Briar Lake is a lake of Clare municipality in Nova Scotia Canada.;7;NaturalPlace
